Time,,,Percentage Sliders,,,,,Intake,Mikromol/Second,,,Masses,gramm DW,,,Pools,Mikromol,,Rates,MirkoMol/Second,,
Days,Hours,Minutes,Leaf_percentage, Stem_percentage,Root_percentage,Starch_percentage,Seed_percentage,Water_in,Nitrate_in,Starch_in,Photon_in,Leaf_mass,Stem_mass,Root_mass,Seed_mass,Water_pool,Starch_pool,Nitrate_pool,Leaf_rate,Stem_rate,Root_rate,Seed_rate
2,7.6850322222222225,41.101933333333335,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,2.064530235179957,1.0600861822005656,6.64415822483267,3.6191681600695564,0,0,0,0.0,0.0,0.00014015789073340557,1.4015789073340557e-05
2,8.358593055555556,21.515583333333332,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,2.064530235179957,1.0596853822005656,6.700345894782799,3.6753558300198255,0,0,0,0.0,0.0,0.00014019574936474655,1.4019574936519064e-05
2,9.025481666666666,1.5289,1.4210854715202004e-14,0.0,100.0,-100.0,10,0,0,0,0,2.064530235179957,1.0592845822005639,6.756533764647297,3.7315436998844334,0,0,0,0.0,0.0,0.0001401874963944394,1.4018749639466144e-05
2,9.68669888888889,41.201933333333336,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.064530235179957,1.0588889822005638,6.812004015369635,3.7870139506069225,0,0,0,0.0,0.0,0.00014022648008937821,1.402264800898223e-05
2,10.357257222222222,21.435433333333332,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.095542993096503,1.0584863822005632,6.822184457824124,3.82820715097777,0,0,0,9.3978054292565e-05,0.0,0.0,9.397805429189887e-06
2,11.026481111111112,1.5888666666666666,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.133249537316795,1.0580851822005635,6.822184457824124,3.8659136951981625,0,0,0,9.398652219327897e-05,0.0,0.0,9.398652219383408e-06
2,11.693703333333334,41.6222,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.1708414491807035,1.0576851822005617,6.822184457824124,3.903505607061937,0,0,0,9.397808347799685e-05,0.0,0.0,9.397808347744174e-06
2,12.360925555555555,21.655533333333334,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.208452837222798,1.0572851822005596,6.822184457824124,3.941116995104275,0,0,0,9.403949313946391e-05,0.0,0.0,9.40394931403521e-06
2,13.024144444444444,1.4486666666666668,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.2458440774886,1.056887582200557,6.822184457824124,3.9785022288990404,0,0,0,9.404248733302367e-05,0.0,0.0,9.402668083025034e-06
2,13.693034722222222,41.58208333333334,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.283535679822189,1.0564865822005547,6.822184457824124,4.016192544583365,0,0,0,9.398167667296065e-05,0.0,0.0,9.398167667318269e-06
2,14.358255277777777,21.495316666666668,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.3210352243079586,1.0560875822005544,6.822184457824124,4.0536920890691865,0,0,0,9.398444346875312e-05,0.0,0.0,9.398444346886414e-06
2,15.023475833333332,1.40855,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.3585186118622086,1.0557305822005552,6.822184457824124,4.09117547662355,0,0,0,9.39919215766638e-05,0.0,0.0,9.399192157699687e-06
2,15.691365277777777,41.48191666666666,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.3961541252797005,1.0557305822005552,6.822184457824124,4.128804937775445,0,0,0,9.399491432482421e-05,0.0,0.0,9.397913678155234e-06
2,16.36826222222222,22.09573333333333,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.4342604738633025,1.0557305822005552,6.822184457824124,4.166909920023936,0,0,0,9.399745609495191e-05,0.0,0.0,9.3997456095396e-06
2,17.03648527777778,2.1891166666666666,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.4719350017584616,1.0557305822005552,6.822184457824124,4.204584447919226,0,0,0,9.399850782709773e-05,0.0,0.0,9.39985078274308e-06
2,17.7037075,42.22245,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.5095710972535885,1.0557305822005552,6.822184457824124,4.242220543414122,0,0,0,9.405424820940755e-05,0.0,0.0,9.40542482086304e-06
2,18.368928055555557,22.135683333333333,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.5470655998059617,1.0557305822005552,6.822184457824124,4.279715045966729,0,0,0,9.406787112942183e-05,0.0,0.0,9.406787113031001e-06
2,19.035149444444443,2.108966666666667,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.5846355094465725,1.0557305822005552,6.822184457824124,4.317284955607407,0,0,0,9.400681364901686e-05,0.0,0.0,9.400681364901686e-06
2,19.703038888888887,42.18233333333333,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.6222765539534616,1.0557305822005552,6.822184457824124,4.354926000114123,0,0,0,9.400903687006856e-05,0.0,0.0,9.400903686951345e-06
2,20.370594722222222,22.235683333333334,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.6601262222788797,1.0557305822005552,6.822184457824124,4.392775668439425,0,0,0,9.401406488218633e-05,0.0,0.0,9.401406488196429e-06
2,21.033146388888888,1.9887833333333333,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.6974086509059165,1.0557305822005552,6.822184457824124,4.430058097066543,0,0,0,9.406258049204919e-05,0.0,0.0,9.406258049238225e-06
2,21.702036666666668,42.1222,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.735150415960581,1.0557305822005552,6.822184457824124,4.467799862121267,0,0,0,9.401788606633321e-05,0.0,0.0,9.401788606644423e-06
2,22.36592277777778,21.955366666666666,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.772589201792588,1.0557305822005552,6.822184457824124,4.505238647953416,0,0,0,9.402065401631354e-05,0.0,0.0,9.402065401675763e-06
2,23.02980888888889,1.7885333333333333,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.8100296719129,1.0557305822005552,6.822184457824124,4.5426791180734725,0,0,0,9.402513816958447e-05,0.0,0.0,9.402513816869629e-06
2,23.70003361111111,42.00201666666667,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.8477913132486656,1.0557305822005552,6.822184457824124,4.580434730363095,0,0,0,9.402813149994582e-05,0.0,0.0,9.401238164064019e-06
3,0.37125916666666664,22.27555,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.885661832797238,1.0557305822005552,6.822184457824124,4.618304052922396,0,0,0,9.407342790745954e-05,0.0,0.0,9.407342790757056e-06
3,1.0371469444444446,2.2288166666666664,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.9232014723487834,1.0557305822005552,6.822184457824124,4.655843692473741,0,0,0,9.402873096764353e-05,0.0,0.0,9.40287309669774e-06
3,1.7013666666666667,42.082,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.960627729710698,1.0557305822005552,6.822184457824124,4.693269949835594,0,0,0,9.403763455373415e-05,0.0,0.0,9.403763455373415e-06
3,2.375261111111111,22.515666666666668,100.0,0.0,0.0,-100.0,10,0,0,0,0,2.998617875497681,1.0557305822005552,6.822184457824124,4.731260095622723,0,0,0,9.403426759213573e-05,0.0,0.0,9.403426759257982e-06
3,3.0344766666666665,2.0686,100.0,0.0,0.0,-100.0,10,0,0,0,0,3.035806006322496,1.0557305822005552,6.822184457824124,4.768448226447413,0,0,0,9.405806247586579e-05,0.0,0.0,9.405806247531068e-06
