gr,sr,time,speed,water,nitrate,leaf_mass,stem_mass,root_mass,starch_mass
0.010410811439567865,0,2162012,10,25.330530238494898,12.105123701337492,2.0804687669185746,1.0139939333427257,5.559147784605746,8.29400000000002
0.010410811439567865,0,2173078,10,25.355989586414076,12.09622063218977,2.091567675606704,1.0139939333427257,5.559172643586586,8.23400000000002
0.010410811439567865,0,2184265,10,25.381448934333253,12.087317563042047,2.1027257948804596,1.0139939333427257,5.559197502678589,8.174000000000019
0.010410811439567865,0,2195166,10,25.40690828225243,12.078414493894325,2.113943440617155,1.0139939333427257,5.559222361881754,8.114000000000019
0.010410811439567865,0,2206287,10,25.43425350779525,12.068851938143068,2.125220930379248,1.0139939333427257,5.559247221196083,8.054000000000018
0.010410811439567865,0,2216990,10,25.46065579452625,12.059619125693578,2.136558583423334,1.0139939333427257,5.559272080621576,7.994000000000018
0.010410811439567865,0,2228012,10,25.48800102006907,12.05005656994232,2.147956720709181,1.0139939333427257,5.559296940158234,7.934000000000019
0.010410811439567865,0,2239089,10,25.51534624561189,12.040494014191063,2.159415664908816,1.0139939333427257,5.559321799806057,7.874000000000019
0.010410811439567865,0,2250001,10,25.54174853234289,12.031261201741573,2.170935740415663,1.0139939333427257,5.559346659565045,7.81400000000002
0.010410811439567865,0,2261254,10,25.56909375788571,12.021698645990316,2.1825172733537217,1.0139939333427257,5.559371519435199,7.75400000000002
0.010410811439567865,0,2272034,10,25.59549604461671,12.012465833540826,2.194160591586802,1.0139939333427257,5.55939637941652,7.69400000000002
0.010410811439567865,0,2283177,10,25.62284127015953,12.002903277789569,2.205866024727806,1.0139939333427257,5.559421239509008,7.634000000000021
0.016103502804772084,0,2294375,10,25.64924355689053,11.99367046534008,2.217633904148059,1.0139939333427257,5.5594460997126625,7.574000000000021
0.02352313771282723,0,2305617,10,25.626288763318218,11.979389098124903,2.2359336350476213,1.0139939333427257,5.559484553790119,7.5140000000000216
0.030245023978913217,0,2316397,10,25.542121168539772,11.959272690979793,2.2628854898096282,1.0139939333427257,5.559540725843326,7.454000000000022
0.03654304664601979,0,2327551,10,25.396555793886414,11.932449937004348,2.297956720680812,1.0139939333427257,5.559612950147863,7.394000000000022
0.0416468642171284,0,2338210,10,25.203533921018735,11.901199224891554,2.3409876865935657,1.0139939333427257,5.559700215094942,7.334000000000023
0.045686250246945066,0,2349100,10,24.9591116949852,11.864264766068763,2.3909469393281153,1.0139939333427257,5.559799669540602,7.274000000000023
0.048579710823433236,0,2360419,10,24.66968679701511,11.822300955890379,2.446921404157376,1.0139939333427257,5.5599087721599165,7.2140000000000235
0.0500124925379577,0,2371276,10,24.365155029689838,11.779218112493632,2.5078343274930823,1.0139939333427257,5.560024786883726,7.154000000000024
0.05006082218269989,0,2382254,10,24.048200680916914,11.734864608790717,2.572104851357442,1.0139939333427257,5.5601442257704665,7.094000000000024
0.048658360975917914,0,2393386,10,23.71949253830815,11.688882659558875,2.638086193300047,1.0139939333427257,5.5602637826453805,7.034000000000025
0.04592815403776132,0,2404254,10,23.414278854180655,11.645730065392815,2.7038642372109107,1.0139939333427257,5.560379992615822,6.974000000000025
0.041829169060368876,0,2415397,10,23.122681682915434,11.603544061344188,2.767499577308686,1.0139939333427257,5.560489684370051,6.9140000000000255
0.03672858899721608,0,2426188,10,22.876678827578495,11.566447925745656,2.8268195985787976,1.0139939333427257,5.560589588351471,6.854000000000026
0.030427072113502367,0,2438068,10,22.667692885335057,11.532711921401514,2.880022685999642,1.0139939333427257,5.560677311781824,6.794000000000026
0.02361664761067828,0,2448793,10,22.531059376980856,11.507655161389831,2.924927258894299,1.0139939333427257,5.560749985666741,6.734000000000027
0.016198791367832414,0,2459903,10,22.446109983153264,11.487458786886641,2.960324369821909,1.0139939333427257,5.560806393853342,6.674000000000027
0.01041081143956791,0,2471959,10,22.423178333875843,11.473605980071822,2.984897269624584,1.0139939333427257,5.560845084938134,6.614000000000027
0.01041081143956791,0,2481210,10,22.445808865359556,11.465692140829402,3.0008211338833477,1.0139939333427257,5.560869951508835,6.554000000000028
0.01041081143956791,0,2492298,10,22.473154090902376,11.456129585078145,3.0168299489561687,1.0139939333427257,5.560894818190731,6.494000000000028
0.01041081143956791,0,2503111,10,22.499556377633375,11.446896772628655,3.032924168039626,1.0139939333427257,5.560919684983825,6.434000000000029
0.01041081143956791,0,2514298,10,22.526901603176196,11.437334216877398,3.0491042467480174,1.0139939333427257,5.560944551888117,6.374000000000029
0.01041081143956791,0,2525166,10,22.553303889907195,11.428101404427908,3.065370643126256,1.0139939333427257,5.560969418903606,6.314000000000029
0.01041081143956791,0,2536298,10,22.580649115450015,11.41853884867665,3.0817238176628394,1.0139939333427257,5.560994286030294,6.25400000000003
0.01041081143956791,0,2547386,10,22.607994340992835,11.408976292925393,3.0981642333028843,1.0139939333427257,5.56101915326818,6.19400000000003
0.01041081143956791,0,2558243,10,22.634396627723834,11.399743480475903,3.1146923554612314,1.0139939333427257,5.561044020617267,6.1340000000000305
