Time,,,Percentage Sliders,,,,,Intake,Mikromol/Second,,,Masses,gramm DW,,,Pools,Mikromol,,Rates,MirkoMol/Second,,
Days,Hours,Minutes,Leaf_percentage, Stem_percentage,Root_percentage,Starch_percentage,Seed_percentage,Water_in,Nitrate_in,Starch_in,Photon_in,Leaf_mass,Stem_mass,Root_mass,Seed_mass,Water_pool,Starch_pool,Nitrate_pool,Leaf_rate,Stem_rate,Root_rate,Seed_rate
3,11,33,0.0,0.0,100.0,-100.0,0,132993.32965498892,3.212231582031992,0.9,13.88664930130677,1,1.0,3.5966595459224537,0,1063966.5954592244,714665.5119999985,88823.64735680883,0.0,0.0,0.045422553729031534,0
3,11,37,0.0,0.0,100.0,-100.0,0,132575.85033909202,3.2233988251840695,0.9,14.10537149515659,1,1.0,3.6092490147167022,0,1064092.4901471671,714453.8319999984,88774.68150558174,0.0,0.0,0.04546380819838153,0
3,11,41,0.0,0.0,100.0,-100.0,0,132092.6021943366,3.2345413798338836,0.9,14.319057963658478,1,1.0,3.6218113435464394,0,1064218.1134354644,714242.7999999981,88725.82121333305,0.0,0.0,0.04550053518379426,0
3,11,45,0.0,0.0,100.0,-100.0,0,131501.0761559398,3.2457381311722484,0.9,14.529183000263048,1,1.0,3.6344352943961646,0,1064344.3529439617,714030.9039999979,88676.72124658246,0.0,0.0,0.045513437611554027,0
3,11,49,0.0,0.0,100.0,-100.0,0,130932.7667091385,3.2577705430528567,0.9,14.750389267954375,1,1.0,3.6480024883111897,0,1064480.024883112,713803.2399999973,88623.9526024347,0.0,0.0,0.045512176297901843,0
3,11,53,0.0,0.0,100.0,-100.0,0,130302.25111172508,3.268934302708645,0.9,14.951347968235547,1,1.0,3.6605910537125643,0,1064605.9105371255,713591.9919999967,88574.99026489054,0.0,0.0,0.04550776611771447,0
3,11,57,0.0,0.0,100.0,-100.0,0,129743.44251669134,3.2800966800137927,0.9,15.147508140703959,1,1.0,3.673178399268037,0,1064731.7839926803,713380.7439999962,88526.03267185098,0.0,0.0,0.0454997817664444,0
3,12,1,0.0,0.0,100.0,-100.0,0,129230.06155308249,3.2920891923155673,0.9,15.353565942509537,1,1.0,3.686702917769162,0,1064867.0291776916,713153.7279999956,88473.43001071668,0.0,0.0,0.04548772611676389,0
3,12,5,0.0,0.0,100.0,-100.0,0,128737.22841755865,3.30329083236814,0.9,15.541578561763233,1,1.0,3.6993361796206083,0,1064993.361796206,712941.6159999951,88424.2938294813,0.0,0.0,0.045473199602238355,0
3,12,9,0.0,0.0,100.0,-100.0,0,128242.87913970217,3.314522556459324,0.9,15.725162658314272,1,1.0,3.712003989198482,0,1065120.0398919848,712728.8559999949,88375.02327729994,0.0,0.0,0.04545504340141245,0
3,12,13,0.0,0.0,100.0,-100.0,0,127705.14955552862,3.325737686430799,0.9,15.904070039738508,1,1.0,3.7246538852821427,0,1065246.5388528213,712516.3119999944,88325.82239839128,0.0,0.0,0.04543375035162117,0
3,12,17,0.0,0.0,100.0,-100.0,0,127212.35805548665,3.336924149710879,0.9,16.078072907393704,1,1.0,3.7372721564969313,0,1065372.7215649693,712304.1999999941,88276.74452218026,0.0,0.0,0.04540934971718464,0
3,12,21,0.0,0.0,100.0,-100.0,0,126594.79195151161,3.348957807589119,0.9,16.25967957936537,1,1.0,3.7508468506252743,0,1065508.4685062529,712075.8879999936,88223.94670648167,0.0,0.0,0.0453791573702145,0
3,12,25,0.0,0.0,100.0,-100.0,0,125980.10164315756,3.3600953956184294,0.9,16.423070533627445,1,1.0,3.7634114574143918,0,1065634.114574144,711864.4239999931,88175.07755427061,0.0,0.0,0.04534794373611664,0
3,12,29,0.0,0.0,100.0,-100.0,0,125520.66553880551,3.3713270073951436,0.9,16.583061764363617,1,1.0,3.776082849414749,0,1065760.8284941474,711651.0159999927,88125.79306850959,0.0,0.0,0.04531316178097755,0
3,12,33,0.0,0.0,100.0,-100.0,0,125037.14233062518,3.382458417819891,0.9,16.737000245091206,1,1.0,3.78864199876627,0,1065886.4199876627,711439.3359999924,88076.94514261725,0.0,0.0,0.04527552748379492,0
3,12,37,0.0,0.0,100.0,-100.0,0,124611.50177528009,3.394442673895853,0.9,16.89702835724246,1,1.0,3.8021638831932156,0,1066021.638831932,711211.239999992,88024.35272652883,0.0,0.0,0.04523112481154241,0
3,12,41,0.0,0.0,100.0,-100.0,0,124209.2300219676,3.405575302905882,0.9,17.04079370796412,1,1.0,3.8147258794141945,0,1066147.258794142,710999.1279999914,87975.49372793852,0.0,0.0,0.045186595357202514,0
3,12,45,0.0,0.0,100.0,-100.0,0,123748.43539981966,3.416673777839495,0.9,17.179372971453304,1,1.0,3.827249949187143,0,1066272.4994918713,710787.447999991,87926.78224159371,0.0,0.0,0.04513905118676665,0
3,12,49,0.0,0.0,100.0,-100.0,0,153789.81412474602,3.428042751968952,0.9,17.31594288790718,1,1.0,3.840079996871869,0,1068401.7999687188,710570.3679999908,87876.88067573466,0.0,0.0,0.04508677447463836,0
3,12,53,0.0,0.0,100.0,-100.0,0,153027.18976972104,3.4391377858232803,0.9,17.444462291761916,1,1.0,3.8526019028144334,0,1068527.0190281444,710358.2559999906,87828.17760545552,0.0,0.0,0.04503265826914322,0
3,12,57,0.0,0.0,100.0,-100.0,0,152309.3715332768,3.4502872572224197,0.9,17.56841827140781,1,1.0,3.865185195875457,0,1068652.8519587547,710144.8479999909,87779.23577430744,0.0,0.0,0.04497490716806793,0
3,13,1,0.0,0.0,100.0,-100.0,0,151610.66984902424,3.4623003559927823,0.9,17.696251524248293,1,1.0,3.8787444956677697,0,1068788.4449566777,709914.591999991,87726.49783379347,0.0,0.0,0.04490899790515555,0
3,13,5,0.0,0.0,100.0,-100.0,0,151152.43835751613,3.4727872818734378,0.9,17.802844442996047,1,1.0,3.8905819702477746,0,1068906.819702478,709713.2799999912,87680.45681104176,0.0,0.0,0.04484826768422844,0
3,13,8,0.0,0.0,100.0,-100.0,0,150434.73523187943,3.484771636012595,0.9,17.90918043250648,1,1.0,3.9041030900229385,0,1046457.8129612645,709483.0239999909,87635.29821770452,0.0,0.0,0.044768408767065594,0
